Label,Mode,FlexPinky,FlexRing,FlexMiddle,FlexIndex,FlexThumb,TouchIndex,TouchMiddle,TouchRing,TouchPinky,TouchR,TouchU,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
N,1,381,587,497,238,2608,1,1,0,0,1,0,-5168,32767,-16032,-309,66,290
N,1,384,586,496,239,2608,1,1,0,0,1,0,-5208,32767,-15904,-509,-110,309
N,1,384,587,497,236,2607,1,1,0,0,1,0,-5060,32767,-15952,-498,-233,173
N,1,384,587,496,239,2608,1,1,0,0,1,0,-5240,32767,-16424,-466,-146,207
N,1,381,586,496,237,2605,1,1,0,0,1,0,-5228,32767,-16340,-444,-77,187
N,1,382,583,496,237,2607,1,1,0,0,1,0,-5152,32767,-16376,-579,108,63
N,1,382,587,496,237,2607,1,1,0,0,1,0,-5160,32767,-15852,-457,19,52
N,1,384,587,496,237,2607,1,1,0,0,1,0,-5208,32767,-16104,-394,-136,49
N,1,382,586,496,238,2607,1,1,0,0,1,0,-5196,32767,-16108,-483,-133,56
N,1,384,588,496,235,2607,1,1,0,0,1,0,-5244,32767,-16276,-486,-79,108
N,1,384,588,497,239,2607,1,1,0,0,1,0,-5160,32767,-16184,-383,153,133
N,1,381,587,496,239,2608,1,1,0,0,1,0,-5080,32767,-16024,-488,-40,167
N,1,384,586,496,239,2607,1,1,0,0,1,0,-5232,32767,-15888,-510,-78,142
N,1,382,587,496,239,2607,1,1,0,0,1,0,-5112,32767,-16052,-351,-180,168
N,1,383,586,496,239,2608,1,1,0,0,1,0,-5128,32767,-16232,-573,-103,128
N,1,382,587,496,238,2608,1,1,0,0,1,0,-5252,32767,-16336,-410,162,78
N,1,383,589,496,240,2608,1,1,0,0,1,0,-5124,32767,-16124,-519,75,22
N,1,383,587,495,236,2607,1,1,0,0,1,0,-5140,32767,-16116,-508,56,2
N,1,382,587,496,236,2608,1,1,0,0,1,0,-5144,32767,-16044,-633,-70,115
N,1,383,587,496,239,2608,1,1,0,0,1,0,-5152,32767,-16008,-435,-128,105
N,1,384,586,496,239,2608,1,1,0,0,1,0,-5008,32767,-16032,-484,-149,-2
N,1,384,585,496,235,2605,1,1,0,0,1,0,-5080,32767,-15988,-514,-148,74
N,1,384,585,496,236,2608,1,1,0,0,1,0,-5204,32767,-16060,-453,-158,-71
N,1,384,587,496,238,2609,1,1,0,0,1,0,-5260,32767,-16224,-658,-421,184
N,1,381,585,496,240,2608,1,1,0,0,1,0,-5028,32767,-15984,-431,-44,492
N,1,379,553,468,228,2601,1,1,0,0,1,1,-4508,32767,-15560,-315,1790,-1161
N,1,375,553,470,230,2603,1,1,0,0,1,1,-5160,32767,-14888,-697,1690,-1029
N,1,379,0,471,237,2605,1,1,0,0,1,1,-4616,32767,-13200,-1135,1245,-465
N,1,381,0,467,236,2603,1,1,0,0,1,1,-4836,32767,-13236,-1528,1003,343
N,1,383,0,470,239,2605,1,1,0,0,1,1,-4808,32767,-13856,310,1013,325
N,1,383,0,471,237,2602,1,1,0,0,1,1,-4676,32767,-13580,1799,745,881
N,1,368,0,474,239,2600,1,1,0,0,1,1,-4164,32767,-13520,-100,-20,1308
N,1,383,0,473,240,2602,1,1,0,0,1,1,-4612,32767,-14024,249,69,754
N,1,379,0,475,240,2598,1,1,0,0,1,1,-4300,32767,-13564,2073,-114,1368
N,1,379,0,476,240,2603,1,1,0,0,1,1,-4328,32767,-13624,2518,-1612,1084
N,1,382,567,479,236,2604,1,1,0,0,1,1,-4760,32767,-13800,965,-653,298
N,1,375,567,478,240,2603,1,1,0,0,1,1,-4856,32767,-14292,-574,-410,378
N,1,375,563,480,239,2599,1,1,0,0,1,1,-4792,32767,-14256,258,408,422
N,1,374,566,480,237,2597,1,1,0,0,1,1,-4808,32767,-13828,-1259,17,1053
N,1,378,567,483,234,2602,1,1,0,0,1,1,-4568,32767,-13624,395,784,1193
N,1,375,572,483,237,2604,1,1,0,0,1,1,-4828,32767,-12948,1262,930,237
N,1,371,571,482,235,2599,1,1,0,0,1,1,-5040,32767,-12488,665,2227,299
N,1,369,574,483,229,2603,1,1,0,0,1,1,-4704,32767,-12844,-1178,1172,205
N,1,373,574,483,234,2599,1,1,0,0,1,1,-4708,32767,-12948,180,973,-266
N,1,374,576,483,230,2603,1,1,0,0,1,1,-4800,32767,-13672,-938,-206,99
N,1,374,572,483,231,2602,1,1,0,0,1,1,-4672,32767,-13400,1080,861,410
N,1,374,575,485,231,2597,1,1,0,0,1,1,-3860,32767,-13028,-1299,1281,-484
N,1,377,573,487,238,2599,1,1,0,0,1,1,-4800,32767,-12648,-5372,843,-989
N,1,377,576,486,238,2597,1,1,0,0,1,1,-4800,32767,-12300,-4429,309,436
N,1,379,576,484,239,2598,1,1,0,0,1,1,-4908,32767,-12384,319,1083,862
N,1,381,576,481,231,2598,1,1,0,0,1,1,-4376,32767,-11448,-637,484,391
N,1,382,576,482,236,2595,1,1,0,0,1,1,-4832,32767,-11804,-476,-1048,710
N,1,384,576,481,235,2598,1,1,0,0,1,1,-4556,32767,-12260,158,-796,427
N,1,382,576,485,237,2602,1,1,0,0,1,1,-4840,32767,-12656,-619,-1402,9
N,1,384,578,482,237,2599,1,1,0,0,1,1,-4488,32767,-13076,595,-583,209
N,1,350,540,478,223,2595,1,1,0,0,1,1,-7908,32712,-18940,-7717,-115,-3295
N,1,346,542,479,226,2595,1,1,0,0,1,1,-7056,32767,-18072,-2738,1337,-1917
N,1,342,412,475,222,2593,1,1,0,0,1,1,-5116,32767,-12876,-6,1858,856
N,1,344,438,464,222,2599,1,1,0,0,1,1,-5836,32168,-15312,2825,-1902,1706
N,1,352,481,465,219,2599,1,1,0,0,1,1,-7208,32767,-17136,-1888,-2709,-851
N,1,354,553,469,222,2603,1,1,0,0,1,1,-7756,32767,-17748,2115,-1476,-938
N,1,354,553,469,222,2602,1,1,0,0,1,1,-8428,32767,-19128,1481,-354,-1645
N,1,359,555,472,222,2599,1,1,0,0,1,1,-8248,32767,-18344,4007,1603,-1305
N,1,357,554,466,222,2604,1,1,0,0,1,1,-7348,32628,-17904,3403,1436,-504
N,1,357,557,473,221,2606,1,1,0,0,1,1,-6640,31940,-18728,350,1036,340
N,1,359,555,470,225,2602,1,1,0,0,1,1,-6904,30900,-18448,534,2109,-298
N,1,358,557,471,225,2605,1,1,0,0,1,1,-6588,30412,-17032,-4930,2263,-2117
N,1,363,556,470,223,2602,1,1,0,0,1,1,-6412,32767,-16076,-5523,2182,-2088
N,1,358,558,464,225,2603,1,1,0,0,1,1,-5292,32767,-15604,140,1451,-1782
N,1,357,0,468,222,2603,1,1,0,0,1,1,-5432,32767,-15680,-1226,547,-995
N,1,361,0,467,223,2604,1,1,0,0,1,1,-6784,32767,-15760,2407,-298,597
N,1,362,0,469,219,2602,1,1,0,0,1,1,-6772,32767,-16512,-28,84,907
N,1,358,0,474,225,2601,1,1,0,0,1,1,-6540,32767,-15660,-2459,134,2030
N,1,362,554,479,223,2603,1,1,0,0,1,1,-5360,32767,-12400,781,-995,4069
N,1,359,0,475,225,2601,1,1,0,0,1,1,-7140,32588,-17048,-797,-4608,3159
N,1,361,0,475,229,2599,1,1,0,0,1,1,-5588,31656,-18052,3231,-2710,3387
N,1,362,0,470,227,2603,1,1,0,0,1,1,-6100,30032,-21084,-5170,-5092,2207
N,1,358,0,463,214,2605,1,1,0,0,1,1,-7724,32148,-20028,-4365,-6431,1642
N,1,362,574,448,214,2605,1,1,0,0,1,1,-8800,31484,-17476,4014,-3530,1422
N,1,362,574,455,211,2606,1,1,0,0,1,1,-8048,30752,-20052,-3746,-1310,977
N,1,363,576,432,213,2602,1,1,0,0,1,1,-7152,32767,-19480,-2845,553,565
N,1,367,578,449,221,2602,1,1,0,0,1,1,-7352,31996,-19824,-2,2252,717
N,1,367,579,455,223,2603,1,1,0,0,1,1,-7744,31028,-18584,-374,3295,435
N,1,368,579,454,231,2603,1,1,0,0,1,1,-7760,30568,-17696,-976,3641,-740
N,1,366,577,0,215,2603,1,1,0,0,1,1,-7820,32456,-17412,-2164,3223,-918
N,1,337,525,496,208,2590,1,1,0,0,1,1,-4540,32767,-14880,2947,-496,-1117
N,1,343,511,496,208,2587,1,1,0,0,1,1,-4316,32767,-15340,6999,65,-663
N,1,343,511,495,208,2559,1,1,0,0,1,1,-4284,32767,-14732,-346,-415,-1208
N,1,351,523,496,208,2587,1,1,0,0,1,1,-4600,32767,-14660,-211,-404,-957
N,1,347,522,496,210,2588,1,1,0,0,1,1,-4652,32767,-14244,1086,402,-631
N,1,346,522,497,208,2586,1,1,0,0,1,1,-4896,32767,-13692,-733,330,-494
N,1,347,528,496,211,2589,1,1,0,0,1,1,-4804,32767,-14328,414,-619,146
N,1,349,526,496,210,2585,1,1,0,0,1,1,-4764,32767,-14236,175,-826,-34
N,1,347,521,496,209,2590,1,1,0,0,1,1,-4764,32767,-14608,545,-337,160
N,1,349,524,496,213,2586,1,1,0,0,1,1,-4576,32767,-14504,-434,-605,230
N,1,355,528,495,215,2587,1,1,0,0,1,1,-4676,32767,-14692,640,-95,315
N,1,359,528,495,217,2590,1,1,0,0,1,1,-4336,32767,-14716,564,-163,446
N,1,362,531,495,213,2594,1,1,0,0,1,1,-4400,32767,-14656,12,-268,266
N,1,367,530,494,218,2593,1,1,0,0,1,1,-4604,32767,-14360,368,66,-20
N,1,366,535,496,221,2595,1,1,0,0,1,1,-4480,32767,-14252,262,-307,203
N,1,368,533,496,221,2592,1,1,0,0,1,1,-4916,32767,-14388,1176,282,93
N,1,368,534,496,222,2592,1,1,0,0,1,1,-4720,32767,-13924,-30,-373,129
N,1,368,537,497,222,2593,1,1,0,0,1,1,-4892,32767,-14092,282,-186,143
N,1,368,533,496,224,2594,1,1,0,0,1,1,-4512,32767,-14196,203,-31,80
N,1,368,533,497,222,2598,1,1,0,0,1,1,-4736,32767,-14112,-240,-167,62
N,1,368,537,496,222,2592,1,1,0,0,1,1,-4584,32767,-14124,180,234,-9
N,1,368,534,499,223,2593,1,1,0,0,1,1,-4680,32767,-14068,-666,-55,141
N,1,368,534,498,224,2595,1,1,0,0,1,1,-4604,32767,-14160,-104,188,122
N,1,368,532,499,221,2593,1,1,0,0,1,1,-4660,32767,-14052,-777,-111,115
N,1,368,534,496,224,2591,1,1,0,0,1,1,-4704,32767,-14104,-108,-55,151
N,1,369,534,500,224,2598,1,1,0,0,1,1,-4688,32767,-13904,-741,-353,234
N,1,369,534,499,223,2593,1,1,0,0,1,1,-4632,32767,-14296,-175,182,75
N,1,369,535,496,225,2597,1,1,0,0,1,1,-4428,32767,-14036,-46,28,65
N,1,369,538,497,227,2595,1,1,0,0,1,1,-4548,32767,-14160,-505,-237,-28
N,1,371,534,499,226,2597,1,1,0,0,1,1,-4540,32767,-14260,-333,139,-186
